NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,0,NormalBlock,0,0,0,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,NormalBlock,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,NormalBlock,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,NormalBlock,0,0,0,NormalBlock,NormalBlock,0,0,0,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,0,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,0,NormalBlock,NormalBlock,0,0,0,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,NormalBlock,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,0,0,0,0,0,0,0,NormalBlock,NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0
NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,NormalBlock,0,0,0,0,0,0,0,0,0,0
